"pmid","pmcid_pmc","pmcid_uid","doi","filename","journal","publisher","affiliation_institution","affiliation_country","year_epub","year_ppub","is_coi_pred","coi_text","is_coi_pmc_fn","is_coi_pmc_title","is_relevant_coi","is_relevant_coi_hi","is_relevant_coi_lo","is_explicit_coi","coi_1","coi_2","coi_disclosure_1","commercial_1","benefit_1","consultant_1","grants_1","brief_1","fees_1","consults_1","connect_1","connect_2","commercial_ack_1","rights_1","founder_1","advisor_1","paid_1","board_1","no_coi_1","no_funder_role_1","is_fund_pred","fund_text","fund_pmc_institute","fund_pmc_source","fund_pmc_anysource","is_fund_pmc_group","is_fund_pmc_title","is_fund_pmc_anysource","is_relevant_fund","is_explicit_fund","support_1","support_3","support_4","support_5","support_6","support_7","support_8","support_9","support_10","developed_1","received_1","received_2","recipient_1","authors_1","authors_2","thank_1","thank_2","fund_1","fund_2","fund_3","supported_1","financial_1","financial_2","financial_3","grant_1","french_1","common_1","common_2","common_3","common_4","common_5","acknow_1","disclosure_1","disclosure_2","fund_ack","project_ack","is_register_pred","register_text","type","is_research","is_review","is_reg_pmc_title","is_relevant_reg","is_method","is_NCT","is_explicit_reg","prospero_1","registered_1","registered_2","registered_3","registered_4","registered_5","not_registered_1","registration_1","registration_2","registration_3","registration_4","registry_1","reg_title_1","reg_title_2","reg_title_3","reg_title_4","funded_ct_1","ct_2","ct_3","protocol_1","is_success"
"32716109","","7589432","10.1002/cbin.11432","./publications/PMC7589432.xml","Cell Biology International","John Wiley and Sons Inc.; Hoboken","Graduate School; Anhui Medical University; Beijing Institute of Radiation Medicine; Binzhou Medical University; Beijing Institute of Radiation Medicine; PLA Strategic Support Force Characteristic Medical Center","China; China; China; China; China","2020","2020",TRUE,"CONFLICT OF INTERESTS The authors declare that there are no conflict of interests.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This study was supported by the Fourth Pilot‐Research Program for Human Spaceflight (No. 020106) from the China Manned Space Agency.","","Fourth Pilot‐Research Program for Human Spaceflight","",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"33066530","","7589633","10.3390/ijms21207585","./publications/PMC7589633.xml","International Journal of Molecular Sciences","MDPI","","","2020","",TRUE,"Conflicts of Interest The authors declare no conflict of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding This work was supported by the Fundamental Research Funds for the Central Universities (NE2018101).","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"33154740","","7591705","10.3389/fmicb.2020.579156","./publications/PMC7591705.xml","Frontiers in Microbiology","Frontiers Media S.A.","UK Centre for Astrobiology, School of Physics and Astronomy, University of Edinburgh; European Space Research and Technology Centre (ESTEC); Radiation Biology Department, German Aerospace Center (DLR), Institute of Aerospace Medicine; Microbiology Unit, Belgian Nuclear Research Centre; Department of Biology – Microbiology, Aarhus University; Kayser Italia S.r.l.; BIOTESC, Hochschule Luzern Technik und Architektur; Exobiology Branch, NASA Ames Research Center","United Kingdom; Netherlands; Germany; Belgium; Denmark; Italy; Switzerland; United States","2020","",TRUE,"Conflict of Interest VZ, MB, AM, SP, FC, and GL were employed by the company Kayser Italia S.r.l. The remaining authors declare that the research was conducted in the absence of any commercial or financial relationships that could be construed as a potential conflict of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding.  CSC and RS have been funded by UK Science and Technology Facilities Council under grant ST/R000875/1. RM, FMF, and PR were supported by the DLR grant “DLR-FuE-Projekt ISS LIFE, Programm RF-FuW, Teilprogramm 475.” FMF was also supported by the Helmholtz Space Life Sciences Research School at DLR. RVH and NL received financial support for this study from Belspo and ESA through the PRODEX EGEM/Biorock project contract (PEA 4000011082). ACW was funded by NERC Doctoral Training Partnership grant (NE/L002558/1) and PCDS (Principal’s Career Development Scholarship).","","Science and Technology Facilities Council10.13039/501100000271","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"33122406","","7595942","10.1128/MRA.00701-20","./publications/PMC7595942.xml","Microbiology Resource Announcements","American Society for Microbiology; 1752 N St., N.W., Washington, DC","","","2020","",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Part of the research described in this publication was carried out at the Jet Propulsion Laboratory (JPL), California Institute of Technology, under a contract with NASA. Government sponsorship is acknowledged. This research was funded by a 2012 Space Biology NNH12ZTT001N grant (no. 19-12829-26) under task order NNN13D111T award to K.V., which also funded a postdoctoral fellowship for J.M.W., a JPL graduate fellowship to R.D., and a subcontract to Biotia, Inc.","National Aeronautics and Space Administration (NASA)","National Aeronautics and Space Administration (NASA)https://doi.org/10.13039/100000104","",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","brief-report",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"33121542","","7597052","10.1186/s40168-020-00927-5","./publications/PMC7597052.xml","Microbiome","BioMed Central; London","Space Biochemistry Group, Department of Biophysical Chemistry, ; University of Vienna, ; Planetary Exploration Research Center (PERC), ; Chiba Institute of Technology (CIT), ; Institute of Aerospace Medicine, Radiation Biology Department, ; German Aerospace Center, ; Department of Internal Medicine, Section of Infectious Diseases and Tropical Medicine, ; Medical University Graz, ; Department of Ecogenomics and Systems Biology, ; University of Vienna, ; Vienna Metabolomics Center (VIME), ; University of Vienna, ; Department of Life Science, Tokyo Institute of Technology, ","","2020","",TRUE,"Competing interests The authors declare no financial and non-financial competing interests.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding The study was conducted within the MOMEDOS (Molecular Mechanisms of Deinococcus radiodurans survivability in Outer Space) project, funded by the FFG (Österreichische Forschungsförderungsgesellschaft—https://www.ffg.at/) to TM. Open access funding provided by University of Vienna.","Österreichische Forschungsförderungsgesellschaft","http://dx.doi.org/10.13039/501100004955Österreichische Forschungsförderungsgesellschaft","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"33298968","","7606465","10.1038/s41526-020-00121-9","./publications/PMC7606465.xml","NPJ Microgravity","Nature Publishing Group UK; London","Clinic of Internal Medicine II, Department of Cardiology, ; Paracelsus Medical University of Salzburg, ; Department of Internal Medicine I, Jena University Hospital, ; Friedrich Schiller University Jena, ; Division of Cardiology, Pulmonology, and Vascular Medicine, Medical Faculty, ; University Duesseldorf, ","","2020","",TRUE,"Competing interests The authors declare no competing interests.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding Open Access funding enabled and organized by Projekt DEAL","Deutsches Zentrum für Luft- und Raumfahrt (German Centre for Air and Space Travel)","https://doi.org/10.13039/501100002946Deutsches Zentrum für Luft- und Raumfahrt (German Centre for Air and Space Travel)","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"33163940","","7607443","10.1016/j.isci.2020.101686","./publications/PMC7607443.xml","iScience","Elsevier","","","2020","",TRUE,"Declaration of Interests The authors declare no competing interests.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"We want to acknowledge the collaboration and support of many people who have contributed to the success of the experiments of the “Seedling Growth” project whose results are reported in this paper. This includes payload developers (Airbus), ESA and NASA managers, scientific collaborators (Drs. Eugenie Carnero-Diaz, Richard E. Edelmann, Joshua P. Vandenbrink, Malgorzata Ciska, Katherine D.L. Millar, and Miguel Angel Valbuena), and the astronauts who performed the experiments on board the International Space Station as well as the EMCS managers (N-USOC) who performed the ground control operations. This work was supported by the 10.13039/501100011033Agencia Estatal de Investigación of the 10.13039/501100004837Spanish Ministry of Science and Innovation, Grants #ESP2015-64323-R and #RTI2018-099309-B-I00 (co-funded by EU-10.13039/501100008530ERDF) to F.J.M., by pre-doctoral fellowships to A.M. and A.V. from the Spanish National Program for Young Researchers Training (10.13039/501100003329MINECO, Ref. BES-2013-063933, BES-2016-077976), and the Seedling Growth Project to the ISS LSRA2009-0932/1177, a shared project of ESA-ELIPS Program and 10.13039/100000104NASA. J.Z.K. is funded by Grants NNX12A065G and 80NSSC17K0546. These results are related to the Space Omics TT funded by the 10.13039/100000002European Space Agency contract ESA 4000131202/20/NL/PG to R.H. Author ContributionsConceptualization, R.H. and F.J.M.; Methodology and Investigation, A.V., A.M., and R.H.; Writing – Original Draft, A.M. and R.H.; Writing – Review & Editing, A.V., F.J.M., J.Z.K., and J.S.-V.; Supervision and Funding Acquisition, F.J.M., J.Z.K., and J.S.-V.","","","10.13039/501100011033Agencia Estatal de Investigación; 10.13039/501100004837Spanish Ministry of Science and Innovation; 10.13039/501100008530ERDF; Spanish National Program for Young Researchers Training; 10.13039/501100003329MINECO; 10.13039/100000104NASA; 10.13039/100000002European Space Agency",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"33138865","","7607644","10.1186/s13049-020-00793-y","./publications/PMC7607644.xml","Scandinavian Journal of Trauma, Resuscitation and Emergency Medicine","BioMed Central; London","Department of Anaesthesiology and Intensive Care Medicine, ; University Hospital of Cologne, ; Department of Internal Medicine III, ; Heart Centre of the University of Cologne, ; Department of Anaesthesia and Intensive Care, ; Örebro University Hospital, ; Department of Anesthesiology, ; University of Florida College of Medicine, ; Division of Anaesthesia, Analgesia, and Intensive Care, Department of Surgical and Biomedical Sciences, ; University of Perugia, ; Department of Psychiatry and Psychotherapy, Faculty of Medicine and University Hospital Cologne, ; University of Cologne, ; Aerospace Medicine, Centre of Human and Applied Physiological Sciences, ; King’s College, ; Department of Otorhinolaryngology, Head and Neck Surgery, ; University of Cologne, ; University of Perugia-Terni, ; Cologne Center for Ethics, Rights, Economics, and Social Sciences of Health (CERES), ; University of Cologne and University Hospital of Cologne, ; Department of Surgery and Cancer, Faculty of Medicine, ; Imperial College London, ; School of Nursing, University of Pennsylvania, ; Department of Anesthesia, Critical Care and Pain Medicine, ; Massachusetts General Hospital, Harvard Medical School, ; Department of Anesthesiology, ; Heidelberg University Hospital, ; University Hospital Southampton NHS Foundation Trust, Anaesthetic Department, ; Anesthesia and Postoperative Intensive Care Unit, AORN Cardarelli, ; Centre of Human and Applied Physiological Sciences, ; Kings College London, ; Anesthesiology Department, ; Brest University Hospital, ","","2020","",TRUE,"Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding This guideline did not receive any funding. Open Access funding enabled and organized by Projekt DEAL.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"33298974","","7645497","10.1038/s41526-020-00123-7","./publications/PMC7645497.xml","NPJ Microgravity","Nature Publishing Group UK; London","State Key Laboratory of Radiation Medicine and Protection, School of Radiation Medicine and Protection, Collaborative Innovation Center of Radiological Medicine of Jiangsu Higher Education Institutions, ; Soochow University, ","","2020","",TRUE,"Competing interests The authors declare no competing interests.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This work was supported by National Natural Science Foundation of China (number 11335011) and National Key R&D Program of China (number 2018YFC0115704 and 2018YFC0115705). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. Author contributions: Conceptualization: W.H. and G.Z. Statistical analysis: S.T. Funding acquisition: W.H. and G.Z. Investigation and methodology: S.T., W.P., and H.H. Writing, review, and editing: W.H. and G.Z. S.T., W.P., and H.H. share first authorship.","national key R&D program of China 2018YFC0115705; National Natural Science Foundation of China (National Science Foundation of China)","national key R&D program of China 2018YFC0115705; https://doi.org/10.13039/501100001809National Natural Science Foundation of China (National Science Foundation of China)","",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"33173035","","7656455","10.1038/s41467-020-19276-w","./publications/PMC7656455.xml","Nature Communications","Nature Publishing Group UK; London","UK Centre for Astrobiology, School of Physics and Astronomy, ; University of Edinburgh, ; School of Chemistry, ; University of Edinburgh, ; Radiation Biology Department, German Aerospace Center (DLR), ; Institute of Aerospace Medicine, Linder Hoehe, ; Institute of Electrical Engineering and Plasma Technology, ; Faculty of Electrical Engineering and Information Sciences, Ruhr University Bochum, ; Microbiology Unit, ; Belgian Nuclear Research Centre, SCK CEN, ; ESTEC, Keplerlaan 1, ; Kayser Italia S.r.l., Via di Popogna, 501, ; Exobiology Branch, ; NASA Ames Research Center, ","","2020","",TRUE,"Competing interests Authors V.Z., M.B., A.M., S.S.P., F.C. and G.L. were employed by the company Kayser Italia S.r.l. The remaining authors declare no competing interests.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"C.S.C., R.S. and the preparation of the experiment and post-flight analysis were funded by UK Science and Technology Facilities Council under grant ST/R000875/1. AW was supported by a Principal’s Career Development PhD Scholarship. R.M., F.M.F. and P.R. were supported by the DLR grant “DLR-FuE-Projekt ISS LIFE, Programm RF-FuW, Teilprogramm 475”. F.M.F. was also supported by the Helmholtz Space Life Sciences Research School at DLR. R.V.H. and N.L. received financial support for this study from Belspo and ESA through the PRODEX EGEM/Biorock project contract (PEA 4000011082). We thank Laetitia Pichevin for ICP-MS analysis of the basalt substrate. We thank the European Space Agency (ESA) for offering the flight opportunity. A special thanks to the dedicated ESA/ESTEC teams, Kayser Italia s.r.l., and the USOC BIOTESC for the development, integration and operation effort. We are thankful to the UK Space Agency (UKSA) for the national support to the project, NASA Kennedy for their support in the experiment integration prior to the SpaceX Falcon 9 CSR-18 rocket launch, particularly Kamber Scott and Anne Currin, and NASA Ames for hosting the ground control experiment. We thank SpaceX and Elon Musk for launching our mining experiment into space.","RCUK | Science and Technology Facilities Council (STFC)","https://doi.org/10.13039/501100000271RCUK | Science and Technology Facilities Council (STFC)","",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"33224136","","7667275","10.3389/fimmu.2020.564950","./publications/PMC7667275.xml","Frontiers in Immunology","Frontiers Media S.A.","Space Biosciences Division, NASA Ames Research Center; Universities Space Research Association; COSMIAC Research Center, University of New Mexico; KBR; Department of Biology, University of North Florida; Department of Biological Sciences, San Jose State University; Biomedical Research and Environmental Sciences Division, NASA Johnson Science Center","United States; United States; United States; United States; United States; United States; United States","2020","",TRUE,"Conflict of Interest The authors declare that the research was conducted in the absence of any commercial or financial relationships that could be construed as a potential conflict of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding This work was supported in part by Universities Space Research Association (USRA) and NASA’s Space Biology Program post-doctoral fellowship (to AMP) and NASA’s Space Biology Grant # NNX15AB42G (to SB).","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"33114008","","7672645","10.3390/ijms21217863","./publications/PMC7672645.xml","International Journal of Molecular Sciences","MDPI","","","2020","",TRUE,"Conflicts of Interest The authors declare no conflict of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding This work was supported by the French Space Agency (CNES) (grants DAR 4800000894, 4800000950 and 4800001008), the French Ministry of Higher Education and Research, the Université de Lorraine, the CPER IT2MP (Contrat Plan État Région, Innovations Technologiques, Modélisation & Médecine Personnalisée) and FEDER (Fonds européen de développement régional), and the Institut National de la Santé et de la Recherche Médicale.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"33250861","","7676328","10.3389/fmicb.2020.530661","./publications/PMC7676328.xml","Frontiers in Microbiology","Frontiers Media S.A.","Astromaterials Research and Exploration Science Division, National Aeronautics and Space Administration (NASA) Johnson Space Center; JES Tech; Department of Geology, Rowan University; Lunar and Planetary Laboratory, University of Arizona; Jacobs@NASA/Johnson Space Center; Astrochemistry Laboratory, Goddard Space Flight Center; Lockheed Martin Space Systems; Biomedical Research and Environmental Sciences Division, Johnson Space Center","United States; United States; United States; United States; United States; United States; United States; United States","2020","",TRUE,"Conflict of Interest CC and SS-R were employed by the company JES Tech. RD was employed by Jacobs@NASA/Johnson Space Center. JM was employed by Lockheed Martin Space Systems. The remaining authors declare that the research was conducted in the absence of any commercial or financial relationships that could be construed as a potential conflict of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding.  This material is based upon work supported by the National Aeronautics and Space Administration under Contracts NNH09ZDA007O, NNM10AA11C, and NNG12FD66C issued through the New Frontiers Program.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"33240227","","7677455","10.3389/fmicb.2020.566412","./publications/PMC7677455.xml","Frontiers in Microbiology","Frontiers Media S.A.","Biotechnology and Planetary Protection Group, Jet Propulsion Laboratory, California Institute of Technology, Pasadena; Department of Internal Medicine, Medical University of Graz; Space Bioscience Division, NASA Ames Research Center, Moffett Field; Department of Pharmaceutical Chemistry, University of California, San Francisco, San Francisco; BioTechMed-Graz","United States; Austria; United States; United States; Austria","2020","",TRUE,"Conflict of Interest The authors declare that the research was conducted in the absence of any commercial or financial relationships that could be construed as a potential conflict of interest. The reviewer AR declared a shared affiliation with several of the authors SM, JW, AS, NS, and KV.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding.  The research described in this manuscript was funded by a 2012 Space Biology NNH12ZTT001N grant no. 19-12829-26 under Task Order NNN13D111T award to KV, which also funded post-doctoral fellowship for AS, SM, NS, and JW. FK was supported through the KBRwyle/FILMSS subcontract with the Department of Pharmaceutical Chemistry at the University of California, San Francisco, # NNA14AB82C, at NASA Ames Research Center.","","National Aeronautics and Space Administration10.13039/100000104","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
